"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Palaemon_macrodactylus","untrans","g1",1,0.000319216854649926,"jim_priors3",0,0,1
"---Palaemon_macrodactylus","pca","g1",0.991385582175048,0.000651578415467674,"jim_priors3",0.00861441782495198,0.00868927083451466,1.0202092828276
"---Palaemon_macrodactylus","pca","g1",0.985609392104738,0.000503431281630058,"jim_priors3",0.014390607895262,0.0146007211482952,1.03419092171129
"---Palaemon_macrodactylus","pca","g1",0.985609392104738,0.000503431281630058,"jim_priors3",0.014390607895262,0.0146007211482952,1.03419092171129
"---Palaemon_macrodactylus","pca","g1",0.985609392104738,0.000503431281630058,"jim_priors3",0.014390607895262,0.0146007211482952,1.03419092171129
"---Palaemon_macrodactylus","pca","g1",0.969135725479518,0.00138073869520193,"jim_priors2",0.030864274520482,0.0318472157294694,1.07608658108205
"---Haminoea_japonica","untrans","g1",0.965253333333333,0.00178864610168587,"jim_priors2",0.034746666666667,0.0359974583529026,1.0864192654832
"---Palaemon_macrodactylus","pca","g1",0.96263753428536,0.000665035113854012,"jim_priors3",0.03736246571464,0.0388126001573136,1.09348442146249
"---Polydora_hoplura","pca","g1",0.959465753968254,0.0133199732798931,"flat_priors",0.040534246031746,0.042246683494539,1.10216517232641
"---Palaemon_macrodactylus","pca","g1",0.956655488400488,0.00270536808998347,"jim_priors1",0.043344511599512,0.0453083812564368,1.10996269124543
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.9553,0.00912357569361884,"jim_priors3",0.0447,0.0467915837956662,1.11375991634244
"---Haminoea_japonica","untrans","g1",0.951996666666667,0.000518913740569741,"jim_priors3",0.048003333333333,0.0504238460218694,1.1231140132246
"---Acanthogobius_flavimanus","pca","g1",0.951681111111111,0.0100274322848696,"jim_priors3",0.048318888888889,0.0507721423959708,1.12401509176701
"---Acanthogobius_flavimanus","pca","g1",0.949206666666667,0.0104309964873853,"jim_priors3",0.050793333333333,0.0535113533406842,1.1311269589055
"---Acanthogobius_flavimanus","pca","g1",0.949206666666667,0.0104309964873853,"jim_priors3",0.050793333333333,0.0535113533406842,1.1311269589055
"---Acanthogobius_flavimanus","pca","g1",0.949206666666667,0.0104309964873853,"jim_priors3",0.050793333333333,0.0535113533406842,1.1311269589055
"---Hemigrapsus_sanguineus","pca","g1",0.944603333333333,0.0104631584573857,"jim_priors3",0.055396666666667,0.0586454278868382,1.14457808916812
"---Acanthogobius_flavimanus","pca","g1",0.94396,0.0102421849994666,"jim_priors3",0.05604,0.0593669223272172,1.14648115977965
