"species","type","chosen","post","oob","prior","plotpost","BF","lx"
"---Palaemon_macrodactylus","pca","g1",0.991385582175048,0.000651578415467674,"jim_priors3",0.00861441782495198,0.00868927083451466,1.0202092828276
"---Palaemon_macrodactylus","pca","g1",0.985609392104738,0.000503431281630058,"jim_priors3",0.014390607895262,0.0146007211482952,1.03419092171129
"---Palaemon_macrodactylus","pca","g1",0.985609392104738,0.000503431281630058,"jim_priors3",0.014390607895262,0.0146007211482952,1.03419092171129
"---Haminoea_japonica","untrans","g1",0.965253333333333,0.00178864610168587,"jim_priors2",0.034746666666667,0.0359974583529026,1.0864192654832
"---Polydora_hoplura","pca","g1",0.959465753968254,0.0133199732798931,"flat_priors",0.040534246031746,0.042246683494539,1.10216517232641
"---Palaemon_macrodactylus","pca","g1",0.956655488400488,0.00270536808998347,"jim_priors1",0.043344511599512,0.0453083812564368,1.10996269124543
"---Acanthogobius_flavimanus","pca","g1",0.949206666666667,0.0104309964873853,"jim_priors3",0.050793333333333,0.0535113533406842,1.1311269589055
"---Acanthogobius_flavimanus","pca","g1",0.949206666666667,0.0104309964873853,"jim_priors3",0.050793333333333,0.0535113533406842,1.1311269589055
"---Acanthogobius_flavimanus","pca","g1",0.94396,0.0102421849994666,"jim_priors3",0.05604,0.0593669223272172,1.14648115977965
"---Palaemon_macrodactylus","untrans","g1",0.943733333333333,0.00031914044839233,"jim_priors3",0.056266666666667,0.0596213619666576,1.14715304425839
"---Palaemon_macrodactylus","pca","g1",0.94324533022533,0.00130593534287466,"jim_priors2",0.05675466977467,0.0601695740821871,1.14860201566312
"---Palaemon_macrodactylus","pca","g1",0.94324533022533,0.00130593534287466,"jim_priors2",0.05675466977467,0.0601695740821871,1.14860201566312
"---Palaemon_macrodactylus","pca","g1",0.941901970076322,0.0015183601710153,"jim_priors2",0.058098029923678,0.0616816099439417,1.15260794783645
"---Didemnum_vexillum","pca","g1",0.940674046767694,0.00909260592485934,"jim_priors3",0.0593259532323061,0.0630674923329282,1.15629192390351
"---Didemnum_vexillum","pca","g1",0.940674046767694,0.00909260592485934,"jim_priors3",0.0593259532323061,0.0630674923329282,1.15629192390351
"---Hemigrapsus_sanguineus","pca","g1",0.936807636949517,0.010342702499933,"jim_priors3",0.063192363050483,0.0674550041631315,1.16803270752727
"---Hemigrapsus_sanguineus","pca","g1",0.936807636949517,0.010342702499933,"jim_priors3",0.063192363050483,0.0674550041631315,1.16803270752727
"---Didemnum_vexillum","pca","g1",0.924873333333333,0.0090218931273223,"jim_priors3",0.075126666666667,0.0812291412878164,1.20567190595582
"---Palaemon_macrodactylus","pca","g1",0.924688571428572,0.00279277601936325,"jim_priors1",0.075311428571428,0.0814451815437469,1.20627181793993
"---Palaemon_macrodactylus","pca","g1",0.924688571428572,0.00279277601936325,"jim_priors1",0.075311428571428,0.0814451815437469,1.20627181793993
"---Mutimo_cylindricus","untrans","g1",0.924026666666667,0.0101488317507735,"jim_priors3",0.075973333333333,0.0822198493549966,1.20842541164149
"---Hemigrapsus_sanguineus","untrans","g1",0.921713333333333,0.00646026001876424,"jim_priors3",0.0782866666666669,0.0849360249390631,1.21600685988743
"---Mutimo_cylindricus","pca","g1",0.920246666666667,0.0101888402859277,"jim_priors3",0.079753333333333,0.0866651694835439,1.22085804527612
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.918846666666667,0.00848138917919447,"jim_priors3",0.081153333333333,0.08832086601319,1.22552130611088
"---Hemigrapsus_sanguineus","pca","g1",0.917886666666667,0.00981101728990752,"jim_priors3",0.082113333333333,0.089459119862292,1.22873752007728
"---Hemigrapsus_takanoi","untrans","g1",0.916056666666667,0.0321329934140642,"jim_priors1",0.083943333333333,0.0916355247310025,1.23491061783026
"---Hemigrapsus_sanguineus","pca","g1",0.914526140350877,0.04088,"jim_priors2",0.085473859649123,0.0934624565420614,1.24011641613301
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.91241,0.0086250702040598,"jim_priors3",0.0875899999999999,0.0959985094420271,1.24737923305972
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.91241,0.0086250702040598,"jim_priors3",0.0875899999999999,0.0959985094420271,1.24737923305972
"---Palaemon_macrodactylus","untrans","g1",0.910576666666667,0.00840369709399888,"flat_priors",0.089423333333333,0.0982051666892404,1.25373331593273
"---Palaemon_macrodactylus","untrans","g1",0.910576666666667,0.00840369709399888,"flat_priors",0.089423333333333,0.0982051666892404,1.25373331593273
"---Hemigrapsus_sanguineus","pca","g1",0.910573171806167,0.0391248631764423,"jim_priors2",0.089426828193833,0.0982093816979589,1.25374548399546
"---Hemigrapsus_sanguineus","pca","g1",0.910573171806167,0.0391248631764423,"jim_priors2",0.089426828193833,0.0982093816979589,1.25374548399546
"---Hemigrapsus_sanguineus","untrans","g1",0.908786666666667,0.00653787411912864,"jim_priors3",0.091213333333333,0.100368256576534,1.25999336037132
"---Hemigrapsus_sanguineus","untrans","g1",0.908786666666667,0.00653787411912864,"jim_priors3",0.091213333333333,0.100368256576534,1.25999336037132
"---Cercaria_batillaria_HL1","untrans","g1",0.906503333333333,0.0527800430475528,"jim_priors2",0.093496666666667,0.103139903879743,1.2680602937573
"---Didemnum_vexillum","untrans","g1",0.906173333333333,0.0194259128039895,"jim_priors2",0.0938266666666669,0.103541632947339,1.26923381168694
"---Didemnum_vexillum","untrans","g1",0.906173333333333,0.0194259128039895,"jim_priors2",0.0938266666666669,0.103541632947339,1.26923381168694
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.902953333333333,0.00923319145529508,"jim_priors2",0.0970466666666669,0.107476946021574,1.28078710375304
"---Didemnum_vexillum","untrans","g1",0.902136666666667,0.0060528491054049,"jim_priors3",0.097863333333333,0.108479498671672,1.28374716840523
"---Didemnum_vexillum","untrans","g1",0.902136666666667,0.0060528491054049,"jim_priors3",0.097863333333333,0.108479498671672,1.28374716840523
"---Palaemon_macrodactylus","untrans","g1",0.902116666666667,0.00234061228289491,"jim_priors1",0.097883333333333,0.108504073752471,1.28381981285345
"---Palaemon_macrodactylus","untrans","g1",0.902116666666667,0.00234061228289491,"jim_priors1",0.097883333333333,0.108504073752471,1.28381981285345
"---Palaemon_macrodactylus","untrans","g1",0.901776666666667,0.000225219257571342,"jim_priors3",0.098223333333333,0.108922016907364,1.28505589111155
"---Palaemon_macrodactylus","untrans","g1",0.901776666666667,0.000225219257571342,"jim_priors3",0.098223333333333,0.108922016907364,1.28505589111155
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.901686666666667,0.00879252835223482,"jim_priors2",0.098313333333333,0.109032701677596,1.28538344361045
"---Gracilaria_vermiculophylla_SSR","untrans","g1",0.901686666666667,0.00879252835223482,"jim_priors2",0.098313333333333,0.109032701677596,1.28538344361045
"---Palaemon_macrodactylus","untrans","g1",0.898423333333333,0.0010260920551158,"jim_priors2",0.101576666666667,0.113061029136228,1.29736156962318
"---Palaemon_macrodactylus","untrans","g1",0.898423333333333,0.0010260920551158,"jim_priors2",0.101576666666667,0.113061029136228,1.29736156962318
"---Didemnum_vexillum","untrans","g1",0.89718,0.0288961125469612,"jim_priors1",0.10282,0.114603535522415,1.30197766921446
"---Mutimo_cylindricus","pca","g1",0.893834761904762,0.00959251730506065,"jim_priors3",0.106165238095238,0.118775015942544,1.31454366308043
"---Mutimo_cylindricus","pca","g1",0.893834761904762,0.00959251730506065,"jim_priors3",0.106165238095238,0.118775015942544,1.31454366308043
"---Palaemon_macrodactylus","untrans","g1",0.890146666666667,0.00133189488685553,"jim_priors2",0.109853333333333,0.123410374320336,1.32864933446698
"---Didemnum_vexillum","untrans","g1",0.884353333333333,0.00581410890427437,"jim_priors3",0.115646666666667,0.130769752662963,1.35135593286227
"---Mutimo_cylindricus","untrans","g1",0.87534,0.00959251730506065,"jim_priors3",0.12466,0.142413233714899,1.38807596303299
"---Mutimo_cylindricus","untrans","g1",0.87534,0.00959251730506065,"jim_priors3",0.12466,0.142413233714899,1.38807596303299
"---Palaemon_macrodactylus","untrans","g1",0.874236666666667,0.00227890612505997,"jim_priors1",0.125763333333333,0.143855020189041,1.39269180532541
"---Cercaria_batillaria_HL1","untrans","g1",0.871543333333333,0.0528820518289432,"jim_priors2",0.128456666666667,0.147389879256339,1.40407361818523
"---Cercaria_batillaria_HL1","untrans","g1",0.871543333333333,0.0528820518289432,"jim_priors2",0.128456666666667,0.147389879256339,1.40407361818523
"---Hemigrapsus_sanguineus","pca","g1",0.87127,0.0476982062900501,"jim_priors1",0.12873,0.147749836445648,1.40523784181837
"---Hemigrapsus_sanguineus","pca","g1",0.87127,0.0476982062900501,"jim_priors1",0.12873,0.147749836445648,1.40523784181837
